"Direction","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"1","GO:0098984","neuron to neuron synapse","35/740","233/14347",1.11181703905439e-08,4.95892924838018e-07,3.49655316629458e-07,"Dst/Sptbn1/Macf1/Ank2/Ppp1r9a/Sorbs2/Dbn1/Kalrn/Shank2/Pclo/Map2/Lrrc7/Nos1/Map1a/Nefh/Bsn/Erc2/Cnksr2/Dlg2/Map1b/Nefm/Nf1/Pdzd2/Dgki/Sipa1l1/Htt/Srcin1/Pde4b/Dnm3/Grin2b/Dlgap1/Gria3/Usp8/Epb41l1/Mapk8ip2",35,"CC"
"1","GO:0030018","Z disc","21/740","95/14347",1.13563265230081e-08,4.95892924838018e-07,3.49655316629458e-07,"Dst/Sptan1/Ank2/Ank3/Syne2/Ttn/Actn4/Actn2/Dmd/Synm/Actn1/Nos1/Sphkap/Neb/Ryr2/Pde4b/Grin2b/Nexn/Ppp1r12b/Atp2b4/Adra1a",21,"CC"
"1","GO:0043292","contractile fiber","29/740","172/14347",1.49296305614254e-08,6.01778954937453e-07,4.243158159563e-07,"Dst/Sptbn1/Sptan1/Ank2/Plec/Syne1/Ank3/Syne2/Ttn/Actn4/Svil/Actn2/Dmd/Synm/Actn1/Nos1/Sphkap/Neb/Ryr2/Pde4b/Grin2b/Myh11/Nexn/Ryr1/Pde4dip/Ppp1r12b/Ahnak/Atp2b4/Adra1a",29,"CC"
"1","GO:0016459","myosin complex","15/740","50/14347",1.75332193880397e-08,6.56243354238057e-07,4.62718797383604e-07,"Myo5a/Myh10/Myo9a/Myh9/Ttn/Myo10/Myh14/Myo18a/Myo5b/Myo7a/Cgnl1/Cgn/Myo6/Myh11/Myo9b",15,"CC"
"1","GO:0044449","contractile fiber part","27/740","154/14347",1.99728776953778e-08,6.9771919415853e-07,4.91963513759831e-07,"Dst/Sptbn1/Sptan1/Ank2/Syne1/Ank3/Syne2/Ttn/Actn4/Svil/Actn2/Dmd/Synm/Actn1/Nos1/Sphkap/Neb/Ryr2/Pde4b/Grin2b/Myh11/Nexn/Ryr1/Ppp1r12b/Ahnak/Atp2b4/Adra1a",27,"CC"
"1","GO:0048667","cell morphogenesis involved in neuron differentiation","61/739","498/14177",3.58810847819691e-10,7.36997481421645e-07,6.45859526075444e-07,"Dst/Ppp1r9a/Myh10/Syne1/Ank3/Dbn1/Kalrn/Sptbn4/Map2/Myo5b/Ssh2/Apc/Golga4/Myo7a/Caprin2/Mycbp2/Ep300/Nefh/Map1b/Prex2/Nefm/Cntn4/Nin/Unc5c/Dock7/Plxnc1/Foxp1/Sipa1l1/Slit3/Lrrk2/Fezf2/Dock10/Fstl4/Szt2/Slit2/Srcin1/Pou3f2/Nog/Nrg1/Dnm3/Cacna1a/Tnik/Kndc1/Nefl/Spg11/Stxbp5/Hdac6/Fmn1/Usp9x/Mink1/Mapk8ip3/Sema3a/L1cam/Pcdh15/Tsc2/Kif5c/Vim/Sema5a/Raph1/Mapk8ip2/Ntrk3",61,"BP"
"-1","GO:0042255","ribosome assembly","16/793","50/14177",6.4817708948993e-09,9.46338550655298e-07,8.89567177989628e-07,"Rps14/Rps27/Rps25/Rpl38/Rps15/Rps10/Rpl11/Rps19/Rps17/Rps2/Rpl10/Rps28/Rpl5/Rpsa/Rpl12/Rpl6",16,"BP"
"-1","GO:0006754","ATP biosynthetic process","15/793","44/14177",7.20817615588126e-09,1.01731392813337e-06,9.56284703346914e-07,"Cox5b/Atp5j2/Atp5h/Atp5e/Atp5k/Chchd10/Atp5j/Atp5d/Atp5g1/Atp5l/Atp5g2/Atp5b/Atp5c1/Cyc1/Atp5o",15,"BP"
"1","GO:0007018","microtubule-based movement","35/739","209/14177",7.66134161017772e-10,1.049093044487e-06,9.19360993221327e-07,"Dst/Myo5a/Syne2/Kif1b/Kif1a/Arhgap21/Dync1h1/Nefh/Cep131/Dync2h1/Map1b/Nefm/Dnah8/Fyco1/Pcm1/Dnah5/Stard9/Dnah1/Htt/Spef2/Lca5/Ap3d1/Hydin/Bicd2/Nefl/Spg11/Kif21a/Bicd1/Kif21b/Dnah11/Cfap54/Kif5c/Kif26b/Ap3b1/Ap3b2",35,"BP"
"1","GO:0051015","actin filament binding","25/732","128/14123",7.67165499292208e-09,1.27733055632153e-06,1.12652197001329e-06,"Sptb/Ppp1r9a/Myh10/Syne1/Dbn1/Syne2/Myh9/Ttn/Actn4/Myo10/Myh14/Svil/Myo18a/Actn2/Myo7a/Shroom3/Lima1/Actn1/Utrn/Hip1/Myo6/Lcp1/Sipa1l1/Nexn/Myo9b",25,"MF"
"-1","GO:0004129","cytochrome-c oxidase activity","11/784","25/14123",3.13246197272666e-08,1.3626209581361e-06,1.2035248632055e-06,"COX1/Cox7c/Cox6a1/Cox5b/Cox8a/Cox4i1/Cox6c/Cox6b1/Cox7b/Cox7a2l/Cox7a2",11,"MF"
"-1","GO:0015002","heme-copper terminal oxidase activity","11/784","25/14123",3.13246197272666e-08,1.3626209581361e-06,1.2035248632055e-06,"COX1/Cox7c/Cox6a1/Cox5b/Cox8a/Cox4i1/Cox6c/Cox6b1/Cox7b/Cox7a2l/Cox7a2",11,"MF"
"-1","GO:0016676","oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor","11/784","25/14123",3.13246197272666e-08,1.3626209581361e-06,1.2035248632055e-06,"COX1/Cox7c/Cox6a1/Cox5b/Cox8a/Cox4i1/Cox6c/Cox6b1/Cox7b/Cox7a2l/Cox7a2",11,"MF"
"-1","GO:0045263","proton-transporting ATP synthase complex, coupling factor F(o)","8/802","13/14347",9.22685085822832e-08,1.39800770579217e-06,1.12134933875119e-06,"Atp5j2/Atp5h/Atp5k/Atp5j/Atp5g1/Atp5l/Atp5g2/Atp5o",8,"CC"
"1","GO:0030016","myofibril","27/740","160/14347",4.59810140731789e-08,1.50587821089661e-06,1.06179841708459e-06,"Dst/Sptbn1/Sptan1/Ank2/Syne1/Ank3/Syne2/Ttn/Actn4/Svil/Actn2/Dmd/Synm/Actn1/Nos1/Sphkap/Neb/Ryr2/Pde4b/Grin2b/Nexn/Ryr1/Pde4dip/Ppp1r12b/Ahnak/Atp2b4/Adra1a",27,"CC"
"1","GO:0099568","cytoplasmic region","33/740","227/14347",6.54974771283085e-08,1.99215152758766e-06,1.40467092443405e-06,"Sptb/Sptbn1/Sptan1/Macf1/Ppp1r9a/Sptbn2/Unc13a/Myh10/Myh9/Actn4/Sptbn4/Pclo/Myo5b/Actn2/Apc/Gsn/Fry/Actn1/Bsn/Utrn/Fryl/Itpr2/Lrrk2/Htt/Myrip/Akap13/Phldb2/Hmcn1/Stxbp6/Ryr1/Myo9b/Arhgap32/Kif5c",33,"CC"
"1","GO:0005874","microtubule","44/740","357/14347",6.88985047481021e-08,1.99215152758766e-06,1.40467092443405e-06,"Dst/Macf1/Myo5a/Clip1/Clip2/Map2/Cep162/Iqgap1/Kif1b/Ncor1/Rpgrip1l/Kif1a/Apc/Fign/Shroom3/Apc2/Ino80/Dync1h1/Map1a/Dync2h1/Map1b/Dnah8/Nav1/Nin/Incenp/Dnah5/Gas2l3/Eml5/Odf2/Map7/Tubgcp6/Eif3a/Dnm3/Wdr44/Aspm/Kif21a/Pcnt/Bicd1/Hdac6/Kif21b/Cep170/Eml6/Kif26b/Krit1",44,"CC"
"1","GO:0005938","cell cortex","30/740","195/14347",7.22345019545145e-08,1.99215152758766e-06,1.40467092443405e-06,"Sptb/Sptbn1/Sptan1/Macf1/Ppp1r9a/Sptbn2/Unc13a/Myh10/Myh9/Actn4/Sptbn4/Pclo/Myo5b/Actn2/Apc/Gsn/Fry/Actn1/Bsn/Utrn/Fryl/Itpr2/Myrip/Akap13/Phldb2/Hmcn1/Stxbp6/Ryr1/Myo9b/Arhgap32",30,"CC"
"-1","GO:0016675","oxidoreductase activity, acting on a heme group of donors","11/784","26/14123",5.15820361034341e-08,2.11182924282295e-06,1.86525752844616e-06,"COX1/Cox7c/Cox6a1/Cox5b/Cox8a/Cox4i1/Cox6c/Cox6b1/Cox7b/Cox7a2l/Cox7a2",11,"MF"
"1","GO:0030705","cytoskeleton-dependent intracellular transport","26/739","129/14177",2.14909426916736e-09,2.20711981443488e-06,1.93418484225062e-06,"Dst/Myo5a/Syne2/Actn4/Kif1b/Kif1a/Arhgap21/Nefh/Cep131/Dync2h1/Map1b/Nefm/Fyco1/Pcm1/Htt/Myrip/Lca5/Ap3d1/Bicd2/Nefl/Spg11/Ccdc88a/Bicd1/Kif5c/Ap3b1/Ap3b2",26,"BP"
"-1","GO:0006120","mitochondrial electron transport, NADH to ubiquinone","9/793","15/14177",1.89219000960068e-08,2.58436532279009e-06,2.42932781877764e-06,"Ndufb9/Ndufs6/ND2/Pink1/Ndufc2/Ndufv2/Bdnf/Ndufa10/ND4",9,"BP"
"1","GO:0045111","intermediate filament cytoskeleton","19/740","89/14347",1.02289546512518e-07,2.67998611862797e-06,1.8896647803102e-06,"Dst/Myo5a/Plec/Syne2/Shank2/Mdn1/Synm/Ino80/Nefh/Smarca2/Nefm/Dsp/Ttbk2/Phldb2/Nefl/Krt73/Ddx60/Vim/Nes",19,"CC"
"-1","GO:0022853","active ion transmembrane transporter activity","19/784","82/14123",8.02220120930805e-08,3.05800210848644e-06,2.70095770017556e-06,"Atp1b2/Slc6a11/Atp6v1g2/Atp5h/Atp5e/Atp5d/Atp6v1a/Slc13a3/Atp5g1/Slc6a1/Atp6v0b/Atp5l/Atp5g2/Atp6v1f/Slc23a2/Atp6v0e2/Atp5b/Atp5c1/Atp5o",19,"MF"
"-1","GO:0019829","cation-transporting ATPase activity","15/784","52/14123",8.34799426167276e-08,3.05800210848644e-06,2.70095770017556e-06,"Atp1b2/Atp6v1g2/Atp5h/Atp5e/Atp5d/Atp6v1a/Atp5g1/Atp6v0b/Atp5l/Atp5g2/Atp6v1f/Atp6v0e2/Atp5b/Atp5c1/Atp5o",15,"MF"
"1","GO:0051020","GTPase binding","41/732","307/14123",2.3173632457637e-08,3.08672784335725e-06,2.72229198133926e-06,"Sptbn1/Ppp1r9a/Myo5a/Ranbp2/Iqgap1/Myo5b/Cdc42bpb/Golga4/Chml/Dmxl2/Dock9/Plce1/Lcp1/Dock7/Dock11/Dgki/Odf2/Lrrk2/Dock10/Exph5/Srgap1/Myrip/Akap13/Sytl5/Bicd2/Mical1/Erc1/Wdr44/Sgsm1/Stxbp6/Bicd1/Stxbp5/Nup153/Ptprn/Myo9b/Stxbp5l/Tsc2/Diaph1/Ric1/Sytl2/Tbc1d9b",41,"MF"
"-1","GO:0015672","monovalent inorganic cation transport","47/793","352/14177",2.37491280453575e-08,3.14230650450136e-06,2.95379780064134e-06,"CYTB/Hcrt/COX1/Atp1b2/Cox5b/Cox8a/Ywhae/Atp6v1d/Atp6v1g2/Adcyap1/Atp5j2/Atp5h/Fxyd1/Atp5e/Nkain4/Kcnip3/Sumo1/Atp5k/Vamp2/Cd63/Slc9a1/Atp5j/Slc11a2/Atp5d/Slc24a3/Mif/Serpine2/Scn1b/Atp6v1a/Slc13a3/Prnp/Slc25a4/Atp5g1/Atp6v0b/Atp5l/Slc9a3r1/Arf1/Kcnab3/Atp5g2/Atp6v1f/Slc23a2/Atp6v0e2/Atp5b/Atp5c1/Ahcyl1/Cyc1/Atp5o",47,"BP"
"1","GO:0033267","axon part","31/740","213/14347",1.5961323016201e-07,3.98273012404253e-06,2.80823277127145e-06,"Sptbn1/Sptan1/Unc13b/Unc13a/Ank3/Dbn1/Oxt/Sptbn4/Pclo/Unc13c/Apc/Th/Lrrc7/Kcnh1/Erc2/Dlg2/Map1b/Nav1/Nin/Sgip1/Calb1/Itsn1/Lrrk2/Ap3d1/Nrg1/Grin2b/Mical1/Gria3/Trpm7/Mapk8ip3/L1cam",31,"CC"
"1","GO:0030017","sarcomere","24/740","140/14347",1.88885830691575e-07,4.49891705829024e-06,3.17219744367191e-06,"Dst/Sptbn1/Sptan1/Ank2/Syne1/Ank3/Syne2/Ttn/Actn4/Actn2/Dmd/Synm/Actn1/Nos1/Sphkap/Neb/Ryr2/Pde4b/Grin2b/Nexn/Ryr1/Ppp1r12b/Atp2b4/Adra1a",24,"CC"
"-1","GO:0042625","ATPase coupled ion transmembrane transporter activity","15/784","54/14123",1.4525825876053e-07,5.05498740486644e-06,4.46478016400787e-06,"Atp1b2/Atp6v1g2/Atp5h/Atp5e/Atp5d/Atp6v1a/Atp5g1/Atp6v0b/Atp5l/Atp5g2/Atp6v1f/Atp6v0e2/Atp5b/Atp5c1/Atp5o",15,"MF"
"-1","GO:0030424","axon","53/802","459/14347",3.86573641457141e-07,5.68490649201677e-06,4.55989341780714e-06,"Mbp/Hpca/Cst3/Gpm6a/Gad2/Penk/Cryab/Aldoc/Alcam/Ywhae/Car2/Gap43/Spock1/Adcyap1/Cplx1/Snap25/Syt1/Snca/Kcnip3/Pink1/Ptpn5/Vamp2/Nrgn/Mag/Sirt2/Map1lc3b/Ttyh1/Syp/Scamp1/Ermn/Rhoa/Tac1/Syt2/Ap1s1/Scn1b/Npy/Nrp2/Gad1/Actb/Rpl26/Bdnf/Slc6a1/Mtpn/Hepacam/Nectin1/Crhbp/Gfra1/Calb2/Rab3a/Igsf8/Ncam2/Syt11/Tubb4a",53,"CC"
"1","GO:0042641","actomyosin","17/740","78/14347",3.49884408783401e-07,7.97127957402184e-06,5.62056876352283e-06,"Dst/Myo5a/Mprip/Flnb/Myh10/Myh9/Actn4/Amot/Myh14/Myo18a/Cdc42bpb/Lima1/Actn1/Lcp1/Sorbs1/Cdc42bpa/Myh11",17,"CC"
"1","GO:0007507","heart development","56/739","480/14177",1.14945890385005e-08,9.19690541723862e-06,8.05960552630454e-06,"Trip11/Nipbl/Sorbs2/Fat4/Myh10/Kat6a/Ttn/Akap6/Ift172/Actn2/Rpgrip1l/Cep290/Setd2/Th/Ncor2/Arid1a/Ep300/Cntrl/2410089E03Rik/Dync2h1/Atm/C2cd3/Nf1/Dnah5/Dsp/Vcan/Ryr2/Foxp1/Hectd1/Smarca4/Akap13/Nog/Asxl1/Nrg1/Ncoa6/Prkdc/Med12/Lrp1/Myh11/Pcnt/Nexn/Dicer1/Cc2d2a/Kdm6a/Ryr1/Pkd1/Hdac9/Dnah11/Angpt1/Dchs1/Rb1cc1/Gaa/Tsc2/Adra1a/Baz1b/Ntrk3",56,"BP"
"1","GO:0051640","organelle localization","50/739","407/14177",1.34663970664857e-08,9.19690541723862e-06,8.05960552630454e-06,"Sptbn2/Myo5a/Unc13b/Unc13a/Myh10/Syne1/Syne2/Myh9/Actn4/Ston2/Pclo/Unc13c/Kif1b/Myo5b/Dmd/Myo7a/Arhgap21/Dync1h1/Nefh/4932438A13Rik/Nup98/Map1b/Atm/Fyco1/Nin/Pcm1/Dock7/Ccdc141/Lrrk2/Ogt/Htt/Myrip/Ap3d1/Sytl5/Dnm3/Bicd2/Cdc42bpa/Cacna1a/Crocc/Nefl/Spg11/Aspm/Cadps2/Bicd1/Hdac6/Mad1l1/Cep120/Pcdh17/Ap3b1/Ap3b2",50,"BP"
"1","GO:0097435","supramolecular fiber organization","57/739","497/14177",1.56714551900366e-08,9.19690541723862e-06,8.05960552630454e-06,"Sptb/Dst/Sptbn1/Sptan1/Ppp1r9a/Clip1/Sorbs2/Myh10/Dbn1/Mical3/Ttn/Actn4/Ift172/Actn2/Ssh2/Apc/Fign/Gsn/Fry/Kank1/Lima1/Actn1/Map1a/Ep300/Alms1/Nefh/Ptger4/Rictor/Map1b/Neb/Nefm/Nf1/Nin/Pcm1/Dsp/Fryl/Lcp1/Foxp1/Sorbs1/Tubgcp6/Slit2/Akap13/Cep192/Phldb2/Col11a2/Mical1/Nefl/Ccdc88a/Hdac6/Fmn1/Pcdh15/Cep120/Diaph1/Vim/Arhgap17/Hsp90b1/Sema5a",57,"BP"
"1","GO:0005813","centrosome","50/740","459/14347",4.39837512584017e-07,9.60311902475104e-06,6.7711827595171e-06,"Clip1/Cep295/Cep250/Nek1/Cep350/Ranbp2/Cep162/Rpgrip1l/Cep290/Apc/Caprin2/Dync1h1/Cntrl/Alms1/Cep131/Akap9/Cep135/C2cd3/Nin/Dzip1/Sfi1/Pcm1/Itsn2/2700049A03Rik/Ccdc187/Stard9/Ccdc141/Sorbs1/Odf2/Htt/Tubgcp6/Cep192/Pde4b/Ttbk2/D7Ertd443e/Topors/Dzip1l/AI314180/Crocc/Ubr4/Ccdc88a/Pcnt/Lrrcc1/Cep85l/Hdac6/Cep170/Pde4dip/4933427D14Rik/Ankrd26/Cep120",50,"CC"
"-1","GO:0042274","ribosomal small subunit biogenesis","17/793","66/14177",8.18298899404851e-08,1.04990228487277e-05,9.86918066554941e-06,"Rps14/Rps27/Rps25/Rpl38/Rps15/Rps10/Rps16/Rps19/Rps21/Rps17/Rps2/Rps24/Rps28/Snu13/Rps6/Rpsa/Rps8",17,"BP"
"1","GO:0005929","cilium","49/740","450/14347",5.81721250905904e-07,1.21928774189877e-05,8.59722775023041e-06,"Myo5a/Shank2/Cep250/Ift172/Cep162/Rpgrip1l/Cep290/Myo7a/Map1a/Alms1/Cep131/Akap9/2410089E03Rik/Dync2h1/Map1b/Dnah8/C2cd3/Nin/Dzip1/Pcm1/Dnah5/2700049A03Rik/Pde1c/Dnah1/Odf2/Spef2/Myrip/Lca5/Hydin/Ttbk2/Dnah7b/Topors/Dzip1l/Crocc/Ccdc88a/Opn3/Pcnt/Adgrv1/Esr2/Cc2d2a/Ptpn23/Pkd1/Dnah9/Dnah11/Atp2b4/Cfap54/Phlpp2/Pcdh15/Kif5c",49,"CC"
"1","GO:0031252","cell leading edge","38/740","314/14347",8.6103570901207e-07,1.73531812123971e-05,1.22357706017505e-05,"Sptbn1/Ppp1r9a/Myo5a/Dbn1/Syne2/Myh9/Myo10/Amot/Iqgap1/Apc/Mcf2l/Gsn/Apc2/Kank1/Actn1/Kcnh1/Myo6/Gabrg2/Lcp1/Itsn1/Dysf/Srcin1/Phldb2/Nrg1/Ptpn13/Cdc42bpa/Abca7/Ccdc88a/Trpm7/Hdac6/Pld1/Myo9b/Spata13/Mapk8ip3/Diaph1/Vim/Plcg1/Raph1",38,"CC"
"-1","GO:0008324","cation transmembrane transporter activity","55/784","493/14123",5.61907989190446e-07,1.86232362131691e-05,1.6448835372793e-05,"CYTB/COX1/Gpm6a/Atp1b2/Cox7c/Cox6a1/Cox5b/Cox8a/Cox4i1/Cox6c/Slc32a1/Cox6b1/Slc6a11/Uqcrq/Atp6v1g2/Uqcrh/Cox7b/Atp5h/Slc1a3/Snap25/Uqcr10/Atp5e/Slc6a7/Cox7a2l/Kcnip3/Uqcr11/Atp5k/Cox7a2/Slc9a1/Timm8b/Atp5j/Slc6a9/Slc11a2/Atp5d/Slc24a3/Scn1b/Atp6v1a/Slc44a1/Slc13a3/Atp5g1/Slc6a1/Atp6v0b/Atp5l/Atox1/Kcnab3/Atp5g2/Atp6v1f/Slc23a2/Atp6v0e2/Tmco1/Atp5b/Nipa1/Atp5c1/Atp5o/Slc39a4",55,"MF"
"-1","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","15/793","54/14177",1.60397589920392e-07,1.99742175212629e-05,1.87759531730341e-05,"Cox5b/Atp5j2/Atp5h/Atp5e/Atp5k/Chchd10/Atp5j/Atp5d/Atp5g1/Atp5l/Atp5g2/Atp5b/Atp5c1/Cyc1/Atp5o",15,"BP"
"1","GO:0005200","structural constituent of cytoskeleton","15/732","59/14123",2.13962940989859e-07,2.14047678868845e-05,1.88776046797559e-05,"Sptb/Sptbn1/Plec/Ank3/Ttn/Epb41l4b/Dmd/Synm/Nefh/Odf2/Tubgcp6/Nefl/Epb41l1/Frmd6/Vim",15,"MF"
"1","GO:0017016","Ras GTPase binding","35/732","261/14123",2.24975037850137e-07,2.14047678868845e-05,1.88776046797559e-05,"Myo5a/Ranbp2/Iqgap1/Myo5b/Cdc42bpb/Chml/Dmxl2/Dock9/Plce1/Dock7/Dock11/Dgki/Odf2/Lrrk2/Dock10/Exph5/Srgap1/Myrip/Akap13/Sytl5/Bicd2/Mical1/Erc1/Wdr44/Sgsm1/Stxbp6/Bicd1/Stxbp5/Nup153/Myo9b/Stxbp5l/Diaph1/Ric1/Sytl2/Tbc1d9b",35,"MF"
"1","GO:0030031","cell projection assembly","49/739","409/14177",4.2252579886679e-08,2.16966997718097e-05,1.90136609490055e-05,"Ppp1r9a/Myh10/Syne1/Dbn1/Syne2/Cep250/Nek1/Myo10/Ift172/Cep162/Actn2/Ssh2/Rpgrip1l/Cep290/Apc/Gsn/Kank1/Alms1/Cep131/Arid1b/2410089E03Rik/Dync2h1/Cep135/C2cd3/Dzip1/Pcm1/Dnah5/2700049A03Rik/Dock11/Dnah1/Odf2/Htt/Spef2/Slit2/Hydin/Ttbk2/Dnm3/Dzip1l/Tnik/Crocc/Ccdc88a/Pcnt/Cc2d2a/Ptpn23/Pld1/Cfap54/Spata13/Pcdh15/Cep120",49,"BP"
"-1","GO:0071855","neuropeptide receptor binding","9/784","21/14123",7.68097465731799e-07,2.42998107340605e-05,2.14626277505919e-05,"Hcrt/Pomc/Pmch/Adcyap1/Tac1/Npy/Apln/Gnao1/Cckbr",9,"MF"
"-1","GO:0009145","purine nucleoside triphosphate biosynthetic process","15/793","55/14177",2.09264777554864e-07,2.53150590904941e-05,2.37963947048103e-05,"Cox5b/Atp5j2/Atp5h/Atp5e/Atp5k/Chchd10/Atp5j/Atp5d/Atp5g1/Atp5l/Atp5g2/Atp5b/Atp5c1/Cyc1/Atp5o",15,"BP"
"1","GO:0030175","filopodium","16/740","77/14347",1.52234820602383e-06,2.95448318502403e-05,2.08321333455893e-05,"Ppp1r9a/Myo5a/Dbn1/Syne2/Myo10/Actn2/Dmd/Lrrc7/Dync1h1/Utrn/Lcp1/Srcin1/Itga3/Msn/Myo9b/Spata13",16,"CC"
"1","GO:0031267","small GTPase binding","36/732","278/14123",3.62136459789642e-07,3.01478602774877e-05,2.6588440074029e-05,"Myo5a/Ranbp2/Iqgap1/Myo5b/Cdc42bpb/Chml/Dmxl2/Dock9/Plce1/Dock7/Dock11/Dgki/Odf2/Lrrk2/Dock10/Exph5/Srgap1/Myrip/Akap13/Sytl5/Bicd2/Mical1/Erc1/Wdr44/Sgsm1/Stxbp6/Bicd1/Stxbp5/Nup153/Myo9b/Stxbp5l/Tsc2/Diaph1/Ric1/Sytl2/Tbc1d9b",36,"MF"
"1","GO:0007409","axonogenesis","46/739","378/14177",6.91989015251911e-08,3.15854541628317e-05,2.76795606100764e-05,"Dst/Myh10/Ank3/Dbn1/Kalrn/Sptbn4/Map2/Myo5b/Ssh2/Apc/Golga4/Mycbp2/Ep300/Nefh/Map1b/Nefm/Cntn4/Nin/Unc5c/Dock7/Plxnc1/Foxp1/Sipa1l1/Slit3/Fezf2/Fstl4/Szt2/Slit2/Pou3f2/Nog/Nrg1/Cacna1a/Nefl/Spg11/Stxbp5/Hdac6/Usp9x/Mapk8ip3/Sema3a/L1cam/Tsc2/Kif5c/Vim/Sema5a/Raph1/Ntrk3",46,"BP"
"1","GO:0022604","regulation of cell morphogenesis","49/739","420/14177",9.73866643652604e-08,3.38871795580076e-05,2.9696651998254e-05,"Ppp1r9a/Unc13a/Myh10/Syne1/Dbn1/Kalrn/Myh9/Actn4/Myo10/Myh14/Map2/Myo5b/Ssh2/Golga4/Caprin2/Phip/Shroom3/Kank1/Ep300/Map1b/Nefm/Nin/Itsn2/Brwd1/Plxnc1/Sipa1l1/Lrrk2/Fezf2/Fstl4/Slit2/Srcin1/Pou3f2/Ttbk2/Nrg1/Dnm3/Cacna1a/Tnik/Kndc1/Nefl/Brwd3/Ttc3/Msn/Sema3a/L1cam/Tsc2/Diaph1/Vim/Sema5a/Ntrk3",49,"BP"
"1","GO:0010970","transport along microtubule","22/739","115/14177",9.89888399941799e-08,3.38871795580076e-05,2.9696651998254e-05,"Dst/Myo5a/Syne2/Kif1b/Arhgap21/Nefh/Cep131/Dync2h1/Map1b/Nefm/Fyco1/Pcm1/Htt/Lca5/Ap3d1/Bicd2/Nefl/Spg11/Bicd1/Kif5c/Ap3b1/Ap3b2",22,"BP"
"1","GO:0099111","microtubule-based transport","22/739","115/14177",9.89888399941799e-08,3.38871795580076e-05,2.9696651998254e-05,"Dst/Myo5a/Syne2/Kif1b/Arhgap21/Nefh/Cep131/Dync2h1/Map1b/Nefm/Fyco1/Pcm1/Htt/Lca5/Ap3d1/Bicd2/Nefl/Spg11/Bicd1/Kif5c/Ap3b1/Ap3b2",22,"BP"
"-1","GO:0030133","transport vesicle","33/802","245/14347",2.40082182936015e-06,3.4297454705145e-05,2.75101689319163e-05,"Gad2/Dbi/0610007P14Rik/Slc32a1/Atp6v1g2/Pebp1/Snap25/Syt1/Snca/Vamp2/Nrgn/Nrsn2/Syp/Scamp1/Tmem163/Syt2/Ap1s1/Bdnf/Scamp5/Lamp1/Vti1b/Rab3b/Rab27a/Rph3a/Sort1/Cltb/Syt13/Rab10/Lgi3/Sv2c/Rab3a/Vangl2/Syt11",33,"CC"
"1","GO:0008017","microtubule binding","28/732","190/14123",5.35721975905444e-07,3.96434262170029e-05,3.49629079011974e-05,"Dst/Macf1/Clip1/Clip2/Map2/Kif1b/Kif1a/Apc/Map1a/Cgn/Map1b/Nf1/Gas2l3/Ccdc187/Sgip1/Eml5/Stard9/Tubgcp6/Dnm3/Kif21a/Ccdc88a/Hdac6/Kif21b/Fmn1/Mtcl1/Eml6/Kif26b/Krit1",28,"MF"
"-1","GO:0009201","ribonucleoside triphosphate biosynthetic process","15/793","57/14177",3.49246082677375e-07,4.10752198348891e-05,3.86110946959987e-05,"Cox5b/Atp5j2/Atp5h/Atp5e/Atp5k/Chchd10/Atp5j/Atp5d/Atp5g1/Atp5l/Atp5g2/Atp5b/Atp5c1/Cyc1/Atp5o",15,"BP"
"1","GO:0097060","synaptic membrane","35/740","289/14347",2.28771518982989e-06,4.28129556953879e-05,3.01875199861011e-05,"Ank2/Unc13b/Unc13a/Syne1/Ank3/Dbn1/Shank2/Mpdz/Dmd/Lrrc7/Kcnh1/Erc2/Akap9/Cnksr2/Dlg2/Hip1/Nbea/Gabrg2/Dgki/Sipa1l1/Htt/Usp48/Srcin1/Iqsec3/Dnm3/Grin2b/Itga3/Dlgap1/Gria3/Cadps2/Epb41l1/Gabrq/Mink1/Arhgap32/L1cam",35,"CC"
"-1","GO:0070382","exocytic vesicle","25/802","161/14347",3.15722808335584e-06,4.38503900466089e-05,3.51726286479115e-05,"Gad2/Dbi/Slc32a1/Atp6v1g2/Pebp1/Snap25/Syt1/Snca/Vamp2/Syp/Scamp1/Tmem163/Syt2/Bdnf/Scamp5/Lamp1/Vti1b/Rab3b/Rab27a/Rph3a/Rab10/Lgi3/Sv2c/Rab3a/Syt11",25,"CC"
"1","GO:0060271","cilium assembly","34/739","244/14177",1.51719555294978e-07,4.7943379473213e-05,4.20146460816862e-05,"Syne1/Syne2/Cep250/Nek1/Ift172/Cep162/Rpgrip1l/Cep290/Gsn/Alms1/Cep131/2410089E03Rik/Dync2h1/Cep135/C2cd3/Dzip1/Pcm1/Dnah5/2700049A03Rik/Dnah1/Odf2/Htt/Spef2/Hydin/Ttbk2/Dzip1l/Crocc/Ccdc88a/Pcnt/Cc2d2a/Ptpn23/Cfap54/Pcdh15/Cep120",34,"BP"
